產品編號,訂單編號,訂單行號,成本,銷售額,稅額,運費,訂單日期,出貨日期
536,SO52080,1,11.2163,29.99,2.3992,0.7498,2007-08-05,2007-08-12
481,SO52080,2,3.3623,8.99,0.7192,0.2248,2007-08-05,2007-08-12
540,SO52081,1,12.1924,32.6,2.608,0.815,2007-08-05,2007-08-12
529,SO52081,2,1.4923,3.99,0.3192,0.0998,2007-08-05,2007-08-12
480,SO52081,3,0.8565,2.29,0.1832,0.0573,2007-08-05,2007-08-12
528,SO52082,1,1.8663,4.99,0.3992,0.1248,2007-08-05,2007-08-12
536,SO52082,2,11.2163,29.99,2.3992,0.7498,2007-08-05,2007-08-12
222,SO52082,3,13.0863,34.99,2.7992,0.8748,2007-08-05,2007-08-12
536,SO52083,1,11.2163,29.99,2.3992,0.7498,2007-08-05,2007-08-12
480,SO52083,2,0.8565,2.29,0.1832,0.0573,2007-08-05,2007-08-12
478,SO52084,1,3.7363,9.99,0.7992,0.2498,2007-08-05,2007-08-12
477,SO52084,2,1.8663,4.99,0.3992,0.1248,2007-08-05,2007-08-12
478,SO52085,1,3.7363,9.99,0.7992,0.2498,2007-08-05,2007-08-12
477,SO52085,2,1.8663,4.99,0.3992,0.1248,2007-08-05,2007-08-12
214,SO52085,3,13.0863,34.99,2.7992,0.8748,2007-08-05,2007-08-12
478,SO52086,1,3.7363,9.99,0.7992,0.2498,2007-08-05,2007-08-12
475,SO52087,1,26.1763,69.99,5.5992,1.7498,2007-08-05,2007-08-12
225,SO52087,2,6.9223,8.99,0.7192,0.2248,2007-08-05,2007-08-12
478,SO52088,1,3.7363,9.99,0.7992,0.2498,2007-08-05,2007-08-12
477,SO52088,2,1.8663,4.99,0.3992,0.1248,2007-08-05,2007-08-12
475,SO52089,1,26.1763,69.99,5.5992,1.7498,2007-08-05,2007-08-12
474,SO52090,1,26.1763,69.99,5.5992,1.7498,2007-08-05,2007-08-12
481,SO52090,2,3.3623,8.99,0.7192,0.2248,2007-08-05,2007-08-12
476,SO52091,1,26.1763,69.99,5.5992,1.7498,2007-08-05,2007-08-12
489,SO52091,2,41.5723,53.99,4.3192,1.3498,2007-08-05,2007-08-12
475,SO52092,1,26.1763,69.99,5.5992,1.7498,2007-08-05,2007-08-12
477,SO52093,1,1.8663,4.99,0.3992,0.1248,2007-08-05,2007-08-12
528,SO52094,1,1.8663,4.99,0.3992,0.1248,2007-08-05,2007-08-12
480,SO52094,2,0.8565,2.29,0.1832,0.0573,2007-08-05,2007-08-12
485,SO52095,1,8.2205,21.98,1.7584,0.5495,2007-08-05,2007-08-12
486,SO52095,2,59.466,159,12.72,3.975,2007-08-05,2007-08-12
529,SO52096,1,1.4923,3.99,0.3192,0.0998,2007-08-05,2007-08-12
487,SO52096,2,20.5663,54.99,4.3992,1.3748,2007-08-05,2007-08-12
535,SO52097,1,9.3463,24.99,1.9992,0.6248,2007-08-05,2007-08-12
528,SO52097,2,1.8663,4.99,0.3992,0.1248,2007-08-05,2007-08-12
485,SO52097,3,8.2205,21.98,1.7584,0.5495,2007-08-05,2007-08-12
484,SO52097,4,2.9733,7.95,0.636,0.1988,2007-08-05,2007-08-12
538,SO52098,1,8.0373,21.49,1.7192,0.5373,2007-08-05,2007-08-12
529,SO52098,2,1.4923,3.99,0.3192,0.0998,2007-08-05,2007-08-12
484,SO52098,3,2.9733,7.95,0.636,0.1988,2007-08-05,2007-08-12
541,SO52099,1,10.8423,28.99,2.3192,0.7248,2007-08-05,2007-08-12
530,SO52099,2,1.8663,4.99,0.3992,0.1248,2007-08-05,2007-08-12
530,SO52100,1,1.8663,4.99,0.3992,0.1248,2007-08-05,2007-08-12
222,SO52100,2,13.0863,34.99,2.7992,0.8748,2007-08-05,2007-08-12
231,SO52100,3,38.4923,49.99,3.9992,1.2498,2007-08-05,2007-08-12
485,SO52101,1,8.2205,21.98,1.7584,0.5495,2007-08-05,2007-08-12
478,SO52102,1,3.7363,9.99,0.7992,0.2498,2007-08-05,2007-08-12
477,SO52102,2,1.8663,4.99,0.3992,0.1248,2007-08-05,2007-08-12
598,SO52103,1,294.5797,539.99,43.1992,13.4998,2007-08-05,2007-08-12
485,SO52103,2,8.2205,21.98,1.7584,0.5495,2007-08-05,2007-08-12
359,SO52104,1,1251.9813,2294.99,183.5992,57.3748,2007-08-05,2007-08-12
537,SO52104,2,13.09,35,2.8,0.875,2007-08-05,2007-08-12
528,SO52104,3,1.8663,4.99,0.3992,0.1248,2007-08-05,2007-08-12
480,SO52104,4,0.8565,2.29,0.1832,0.0573,2007-08-05,2007-08-12
361,SO52105,1,1251.9813,2294.99,183.5992,57.3748,2007-08-05,2007-08-12
478,SO52105,2,3.7363,9.99,0.7992,0.2498,2007-08-05,2007-08-12
477,SO52105,3,1.8663,4.99,0.3992,0.1248,2007-08-05,2007-08-12
563,SO52106,1,1481.9379,2384.07,190.7256,59.6018,2007-08-05,2007-08-12
222,SO52106,2,13.0863,34.99,2.7992,0.8748,2007-08-05,2007-08-12
378,SO52107,1,1554.9479,2443.35,195.468,61.0838,2007-08-06,2007-08-13
214,SO52107,2,13.0863,34.99,2.7992,0.8748,2007-08-06,2007-08-13
353,SO52108,1,1265.6195,2319.99,185.5992,57.9998,2007-08-06,2007-08-13
478,SO52108,2,3.7363,9.99,0.7992,0.2498,2007-08-06,2007-08-13
477,SO52108,3,1.8663,4.99,0.3992,0.1248,2007-08-06,2007-08-13
484,SO52108,4,2.9733,7.95,0.636,0.1988,2007-08-06,2007-08-13
363,SO52109,1,1251.9813,2294.99,183.5992,57.3748,2007-08-06,2007-08-13
222,SO52109,2,13.0863,34.99,2.7992,0.8748,2007-08-06,2007-08-13
353,SO52110,1,1265.6195,2319.99,185.5992,57.9998,2007-08-06,2007-08-13
537,SO52110,2,13.09,35,2.8,0.875,2007-08-06,2007-08-13
528,SO52110,3,1.8663,4.99,0.3992,0.1248,2007-08-06,2007-08-13
214,SO52110,4,13.0863,34.99,2.7992,0.8748,2007-08-06,2007-08-13
363,SO52111,1,1251.9813,2294.99,183.5992,57.3748,2007-08-06,2007-08-13
222,SO52111,2,13.0863,34.99,2.7992,0.8748,2007-08-06,2007-08-13
359,SO52112,1,1251.9813,2294.99,183.5992,57.3748,2007-08-06,2007-08-13
478,SO52112,2,3.7363,9.99,0.7992,0.2498,2007-08-06,2007-08-13
214,SO52112,3,13.0863,34.99,2.7992,0.8748,2007-08-06,2007-08-13
225,SO52112,4,6.9223,8.99,0.7192,0.2248,2007-08-06,2007-08-13
237,SO52112,5,38.4923,49.99,3.9992,1.2498,2007-08-06,2007-08-13
214,SO52113,1,13.0863,34.99,2.7992,0.8748,2007-08-06,2007-08-13
539,SO52114,1,9.3463,24.99,1.9992,0.6248,2007-08-06,2007-08-13
537,SO52115,1,13.09,35,2.8,0.875,2007-08-06,2007-08-13
528,SO52115,2,1.8663,4.99,0.3992,0.1248,2007-08-06,2007-08-13
480,SO52115,3,0.8565,2.29,0.1832,0.0573,2007-08-06,2007-08-13
530,SO52116,1,1.8663,4.99,0.3992,0.1248,2007-08-06,2007-08-13
214,SO52116,2,13.0863,34.99,2.7992,0.8748,2007-08-06,2007-08-13
476,SO52117,1,26.1763,69.99,5.5992,1.7498,2007-08-06,2007-08-13
529,SO52118,1,1.4923,3.99,0.3192,0.0998,2007-08-06,2007-08-13
480,SO52118,2,0.8565,2.29,0.1832,0.0573,2007-08-06,2007-08-13
529,SO52119,1,1.4923,3.99,0.3192,0.0998,2007-08-06,2007-08-13
582,SO52120,1,1082.51,1700.99,136.0792,42.5248,2007-08-06,2007-08-13
489,SO52120,2,41.5723,53.99,4.3192,1.3498,2007-08-06,2007-08-13
380,SO52121,1,1554.9479,2443.35,195.468,61.0838,2007-08-06,2007-08-13
477,SO52121,2,1.8663,4.99,0.3992,0.1248,2007-08-06,2007-08-13
479,SO52121,3,3.3623,8.99,0.7192,0.2248,2007-08-06,2007-08-13
225,SO52121,4,6.9223,8.99,0.7192,0.2248,2007-08-06,2007-08-13
488,SO52122,1,41.5723,53.99,4.3192,1.3498,2007-08-06,2007-08-13
225,SO52122,2,6.9223,8.99,0.7192,0.2248,2007-08-06,2007-08-13
483,SO52123,1,44.88,120,9.6,3,2007-08-06,2007-08-13
530,SO52124,1,1.8663,4.99,0.3992,0.1248,2007-08-06,2007-08-13
480,SO52124,2,0.8565,2.29,0.1832,0.0573,2007-08-06,2007-08-13
535,SO52125,1,9.3463,24.99,1.9992,0.6248,2007-08-06,2007-08-13
465,SO52125,2,9.1593,24.49,1.9592,0.6123,2007-08-06,2007-08-13
535,SO52126,1,9.3463,24.99,1.9992,0.6248,2007-08-06,2007-08-13
540,SO52127,1,12.1924,32.6,2.608,0.815,2007-08-06,2007-08-13
529,SO52127,2,1.4923,3.99,0.3192,0.0998,2007-08-06,2007-08-13
222,SO52127,3,13.0863,34.99,2.7992,0.8748,2007-08-06,2007-08-13
535,SO52128,1,9.3463,24.99,1.9992,0.6248,2007-08-06,2007-08-13
480,SO52128,2,0.8565,2.29,0.1832,0.0573,2007-08-06,2007-08-13
528,SO52129,1,1.8663,4.99,0.3992,0.1248,2007-08-06,2007-08-13
535,SO52129,2,9.3463,24.99,1.9992,0.6248,2007-08-06,2007-08-13
485,SO52129,3,8.2205,21.98,1.7584,0.5495,2007-08-06,2007-08-13
478,SO52130,1,3.7363,9.99,0.7992,0.2498,2007-08-06,2007-08-13
477,SO52130,2,1.8663,4.99,0.3992,0.1248,2007-08-06,2007-08-13
489,SO52130,3,41.5723,53.99,4.3192,1.3498,2007-08-06,2007-08-13
475,SO52131,1,26.1763,69.99,5.5992,1.7498,2007-08-06,2007-08-13
477,SO52132,1,1.8663,4.99,0.3992,0.1248,2007-08-06,2007-08-13
225,SO52132,2,6.9223,8.99,0.7192,0.2248,2007-08-06,2007-08-13
477,SO52133,1,1.8663,4.99,0.3992,0.1248,2007-08-06,2007-08-13
481,SO52133,2,3.3623,8.99,0.7192,0.2248,2007-08-06,2007-08-13
528,SO52134,1,1.8663,4.99,0.3992,0.1248,2007-08-06,2007-08-13
222,SO52134,2,13.0863,34.99,2.7992,0.8748,2007-08-06,2007-08-13
485,SO52135,1,8.2205,21.98,1.7584,0.5495,2007-08-06,2007-08-13
237,SO52135,2,38.4923,49.99,3.9992,1.2498,2007-08-06,2007-08-13
476,SO52136,1,26.1763,69.99,5.5992,1.7498,2007-08-06,2007-08-13
465,SO52136,2,9.1593,24.49,1.9592,0.6123,2007-08-06,2007-08-13
477,SO52137,1,1.8663,4.99,0.3992,0.1248,2007-08-06,2007-08-13
222,SO52137,2,13.0863,34.99,2.7992,0.8748,2007-08-06,2007-08-13
225,SO52137,3,6.9223,8.99,0.7192,0.2248,2007-08-06,2007-08-13
529,SO52138,1,1.4923,3.99,0.3192,0.0998,2007-08-06,2007-08-13
539,SO52139,1,9.3463,24.99,1.9992,0.6248,2007-08-06,2007-08-13
529,SO52139,2,1.4923,3.99,0.3192,0.0998,2007-08-06,2007-08-13
480,SO52139,3,0.8565,2.29,0.1832,0.0573,2007-08-06,2007-08-13
529,SO52140,1,1.4923,3.99,0.3192,0.0998,2007-08-06,2007-08-13
538,SO52140,2,8.0373,21.49,1.7192,0.5373,2007-08-06,2007-08-13
214,SO52140,3,13.0863,34.99,2.7992,0.8748,2007-08-06,2007-08-13
491,SO52140,4,41.5723,53.99,4.3192,1.3498,2007-08-06,2007-08-13
538,SO52141,1,8.0373,21.49,1.7192,0.5373,2007-08-06,2007-08-13
529,SO52141,2,1.4923,3.99,0.3192,0.0998,2007-08-06,2007-08-13
538,SO52142,1,8.0373,21.49,1.7192,0.5373,2007-08-06,2007-08-13
530,SO52143,1,1.8663,4.99,0.3992,0.1248,2007-08-06,2007-08-13
480,SO52143,2,0.8565,2.29,0.1832,0.0573,2007-08-06,2007-08-13
484,SO52143,3,2.9733,7.95,0.636,0.1988,2007-08-06,2007-08-13
537,SO52144,1,13.09,35,2.8,0.875,2007-08-06,2007-08-13
528,SO52144,2,1.8663,4.99,0.3992,0.1248,2007-08-06,2007-08-13
485,SO52144,3,8.2205,21.98,1.7584,0.5495,2007-08-06,2007-08-13
537,SO52145,1,13.09,35,2.8,0.875,2007-08-06,2007-08-13
528,SO52145,2,1.8663,4.99,0.3992,0.1248,2007-08-06,2007-08-13
214,SO52145,3,13.0863,34.99,2.7992,0.8748,2007-08-06,2007-08-13
363,SO52146,1,1251.9813,2294.99,183.5992,57.3748,2007-08-06,2007-08-13
485,SO52146,2,8.2205,21.98,1.7584,0.5495,2007-08-06,2007-08-13
363,SO52147,1,1251.9813,2294.99,183.5992,57.3748,2007-08-06,2007-08-13
537,SO52147,2,13.09,35,2.8,0.875,2007-08-06,2007-08-13
485,SO52147,3,8.2205,21.98,1.7584,0.5495,2007-08-06,2007-08-13
484,SO52147,4,2.9733,7.95,0.636,0.1988,2007-08-06,2007-08-13
583,SO52148,1,1082.51,1700.99,136.0792,42.5248,2007-08-06,2007-08-13
222,SO52148,2,13.0863,34.99,2.7992,0.8748,2007-08-06,2007-08-13
563,SO52149,1,1481.9379,2384.07,190.7256,59.6018,2007-08-06,2007-08-13
214,SO52149,2,13.0863,34.99,2.7992,0.8748,2007-08-06,2007-08-13
606,SO52150,1,343.6496,539.99,43.1992,13.4998,2007-08-06,2007-08-13
217,SO52150,2,13.0863,34.99,2.7992,0.8748,2007-08-06,2007-08-13
463,SO52150,3,9.1593,24.49,1.9592,0.6123,2007-08-06,2007-08-13
388,SO52151,1,713.0798,1120.49,89.6392,28.0123,2007-08-06,2007-08-13
382,SO52152,1,713.0798,1120.49,89.6392,28.0123,2007-08-06,2007-08-13
490,SO52152,2,41.5723,53.99,4.3192,1.3498,2007-08-06,2007-08-13
225,SO52152,3,6.9223,8.99,0.7192,0.2248,2007-08-06,2007-08-13
372,SO52153,1,1554.9479,2443.35,195.468,61.0838,2007-08-07,2007-08-14
374,SO52154,1,1554.9479,2443.35,195.468,61.0838,2007-08-07,2007-08-14
479,SO52154,2,3.3623,8.99,0.7192,0.2248,2007-08-07,2007-08-14
477,SO52154,3,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
372,SO52155,1,1554.9479,2443.35,195.468,61.0838,2007-08-07,2007-08-14
374,SO52156,1,1554.9479,2443.35,195.468,61.0838,2007-08-07,2007-08-14
477,SO52156,2,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
479,SO52156,3,3.3623,8.99,0.7192,0.2248,2007-08-07,2007-08-14
487,SO52156,4,20.5663,54.99,4.3992,1.3748,2007-08-07,2007-08-14
382,SO52157,1,713.0798,1120.49,89.6392,28.0123,2007-08-07,2007-08-14
388,SO52158,1,713.0798,1120.49,89.6392,28.0123,2007-08-07,2007-08-14
539,SO52158,2,9.3463,24.99,1.9992,0.6248,2007-08-07,2007-08-14
480,SO52158,3,0.8565,2.29,0.1832,0.0573,2007-08-07,2007-08-14
578,SO52159,1,755.1508,1214.85,97.188,30.3713,2007-08-07,2007-08-14
479,SO52159,2,3.3623,8.99,0.7192,0.2248,2007-08-07,2007-08-14
477,SO52159,3,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
487,SO52159,4,20.5663,54.99,4.3992,1.3748,2007-08-07,2007-08-14
484,SO52159,5,2.9733,7.95,0.636,0.1988,2007-08-07,2007-08-14
363,SO52160,1,1251.9813,2294.99,183.5992,57.3748,2007-08-07,2007-08-14
537,SO52160,2,13.09,35,2.8,0.875,2007-08-07,2007-08-14
528,SO52160,3,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
355,SO52161,1,1265.6195,2319.99,185.5992,57.9998,2007-08-07,2007-08-14
485,SO52161,2,8.2205,21.98,1.7584,0.5495,2007-08-07,2007-08-14
363,SO52162,1,1251.9813,2294.99,183.5992,57.3748,2007-08-07,2007-08-14
478,SO52162,2,3.7363,9.99,0.7992,0.2498,2007-08-07,2007-08-14
477,SO52162,3,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
484,SO52162,4,2.9733,7.95,0.636,0.1988,2007-08-07,2007-08-14
483,SO52162,5,44.88,120,9.6,3,2007-08-07,2007-08-14
214,SO52163,1,13.0863,34.99,2.7992,0.8748,2007-08-07,2007-08-14
535,SO52164,1,9.3463,24.99,1.9992,0.6248,2007-08-07,2007-08-14
480,SO52164,2,0.8565,2.29,0.1832,0.0573,2007-08-07,2007-08-14
484,SO52164,3,2.9733,7.95,0.636,0.1988,2007-08-07,2007-08-14
528,SO52165,1,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
536,SO52165,2,11.2163,29.99,2.3992,0.7498,2007-08-07,2007-08-14
214,SO52165,3,13.0863,34.99,2.7992,0.8748,2007-08-07,2007-08-14
477,SO52166,1,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
372,SO52167,1,1554.9479,2443.35,195.468,61.0838,2007-08-07,2007-08-14
479,SO52167,2,3.3623,8.99,0.7192,0.2248,2007-08-07,2007-08-14
477,SO52167,3,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
217,SO52167,4,13.0863,34.99,2.7992,0.8748,2007-08-07,2007-08-14
589,SO52168,1,419.7784,769.49,61.5592,19.2373,2007-08-07,2007-08-14
237,SO52168,2,38.4923,49.99,3.9992,1.2498,2007-08-07,2007-08-14
489,SO52169,1,41.5723,53.99,4.3192,1.3498,2007-08-07,2007-08-14
541,SO52170,1,10.8423,28.99,2.3192,0.7248,2007-08-07,2007-08-14
541,SO52171,1,10.8423,28.99,2.3192,0.7248,2007-08-07,2007-08-14
530,SO52171,2,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
480,SO52171,3,0.8565,2.29,0.1832,0.0573,2007-08-07,2007-08-14
540,SO52172,1,12.1924,32.6,2.608,0.815,2007-08-07,2007-08-14
529,SO52172,2,1.4923,3.99,0.3192,0.0998,2007-08-07,2007-08-14
528,SO52173,1,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
535,SO52173,2,9.3463,24.99,1.9992,0.6248,2007-08-07,2007-08-14
528,SO52174,1,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
536,SO52174,2,11.2163,29.99,2.3992,0.7498,2007-08-07,2007-08-14
480,SO52174,3,0.8565,2.29,0.1832,0.0573,2007-08-07,2007-08-14
528,SO52175,1,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
535,SO52175,2,9.3463,24.99,1.9992,0.6248,2007-08-07,2007-08-14
217,SO52175,3,13.0863,34.99,2.7992,0.8748,2007-08-07,2007-08-14
467,SO52175,4,9.1593,24.49,1.9592,0.6123,2007-08-07,2007-08-14
536,SO52176,1,11.2163,29.99,2.3992,0.7498,2007-08-07,2007-08-14
529,SO52177,1,1.4923,3.99,0.3192,0.0998,2007-08-07,2007-08-14
540,SO52177,2,12.1924,32.6,2.608,0.815,2007-08-07,2007-08-14
214,SO52177,3,13.0863,34.99,2.7992,0.8748,2007-08-07,2007-08-14
478,SO52178,1,3.7363,9.99,0.7992,0.2498,2007-08-07,2007-08-14
477,SO52178,2,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
467,SO52178,3,9.1593,24.49,1.9592,0.6123,2007-08-07,2007-08-14
478,SO52179,1,3.7363,9.99,0.7992,0.2498,2007-08-07,2007-08-14
477,SO52179,2,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
217,SO52179,3,13.0863,34.99,2.7992,0.8748,2007-08-07,2007-08-14
474,SO52180,1,26.1763,69.99,5.5992,1.7498,2007-08-07,2007-08-14
477,SO52181,1,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
476,SO52182,1,26.1763,69.99,5.5992,1.7498,2007-08-07,2007-08-14
237,SO52182,2,38.4923,49.99,3.9992,1.2498,2007-08-07,2007-08-14
477,SO52183,1,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
484,SO52183,2,2.9733,7.95,0.636,0.1988,2007-08-07,2007-08-14
476,SO52184,1,26.1763,69.99,5.5992,1.7498,2007-08-07,2007-08-14
225,SO52185,1,6.9223,8.99,0.7192,0.2248,2007-08-07,2007-08-14
477,SO52185,2,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
477,SO52186,1,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
214,SO52186,2,13.0863,34.99,2.7992,0.8748,2007-08-07,2007-08-14
477,SO52187,1,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
484,SO52187,2,2.9733,7.95,0.636,0.1988,2007-08-07,2007-08-14
528,SO52188,1,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
217,SO52188,2,13.0863,34.99,2.7992,0.8748,2007-08-07,2007-08-14
528,SO52189,1,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
214,SO52189,2,13.0863,34.99,2.7992,0.8748,2007-08-07,2007-08-14
528,SO52190,1,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
217,SO52190,2,13.0863,34.99,2.7992,0.8748,2007-08-07,2007-08-14
528,SO52191,1,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
528,SO52192,1,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
214,SO52192,2,13.0863,34.99,2.7992,0.8748,2007-08-07,2007-08-14
485,SO52193,1,8.2205,21.98,1.7584,0.5495,2007-08-07,2007-08-14
214,SO52193,2,13.0863,34.99,2.7992,0.8748,2007-08-07,2007-08-14
485,SO52194,1,8.2205,21.98,1.7584,0.5495,2007-08-07,2007-08-14
481,SO52194,2,3.3623,8.99,0.7192,0.2248,2007-08-07,2007-08-14
485,SO52195,1,8.2205,21.98,1.7584,0.5495,2007-08-07,2007-08-14
481,SO52195,2,3.3623,8.99,0.7192,0.2248,2007-08-07,2007-08-14
539,SO52196,1,9.3463,24.99,1.9992,0.6248,2007-08-07,2007-08-14
488,SO52196,2,41.5723,53.99,4.3192,1.3498,2007-08-07,2007-08-14
538,SO52197,1,8.0373,21.49,1.7192,0.5373,2007-08-07,2007-08-14
480,SO52197,2,0.8565,2.29,0.1832,0.0573,2007-08-07,2007-08-14
538,SO52198,1,8.0373,21.49,1.7192,0.5373,2007-08-07,2007-08-14
529,SO52198,2,1.4923,3.99,0.3192,0.0998,2007-08-07,2007-08-14
214,SO52198,3,13.0863,34.99,2.7992,0.8748,2007-08-07,2007-08-14
541,SO52199,1,10.8423,28.99,2.3192,0.7248,2007-08-07,2007-08-14
530,SO52199,2,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
237,SO52199,3,38.4923,49.99,3.9992,1.2498,2007-08-07,2007-08-14
537,SO52200,1,13.09,35,2.8,0.875,2007-08-07,2007-08-14
480,SO52200,2,0.8565,2.29,0.1832,0.0573,2007-08-07,2007-08-14
596,SO52201,1,294.5797,539.99,43.1992,13.4998,2007-08-07,2007-08-14
535,SO52201,2,9.3463,24.99,1.9992,0.6248,2007-08-07,2007-08-14
480,SO52201,3,0.8565,2.29,0.1832,0.0573,2007-08-07,2007-08-14
357,SO52202,1,1265.6195,2319.99,185.5992,57.9998,2007-08-07,2007-08-14
485,SO52202,2,8.2205,21.98,1.7584,0.5495,2007-08-07,2007-08-14
217,SO52202,3,13.0863,34.99,2.7992,0.8748,2007-08-07,2007-08-14
361,SO52203,1,1251.9813,2294.99,183.5992,57.3748,2007-08-07,2007-08-14
487,SO52203,2,20.5663,54.99,4.3992,1.3748,2007-08-07,2007-08-14
484,SO52203,3,2.9733,7.95,0.636,0.1988,2007-08-07,2007-08-14
586,SO52204,1,461.4448,742.35,59.388,18.5588,2007-08-07,2007-08-14
231,SO52204,2,38.4923,49.99,3.9992,1.2498,2007-08-07,2007-08-14
583,SO52205,1,1082.51,1700.99,136.0792,42.5248,2007-08-07,2007-08-14
477,SO52205,2,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
479,SO52205,3,3.3623,8.99,0.7192,0.2248,2007-08-07,2007-08-14
217,SO52205,4,13.0863,34.99,2.7992,0.8748,2007-08-07,2007-08-14
600,SO52206,1,294.5797,539.99,43.1992,13.4998,2007-08-07,2007-08-14
478,SO52206,2,3.7363,9.99,0.7992,0.2498,2007-08-07,2007-08-14
477,SO52206,3,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
225,SO52206,4,6.9223,8.99,0.7192,0.2248,2007-08-07,2007-08-14
353,SO52207,1,1265.6195,2319.99,185.5992,57.9998,2007-08-07,2007-08-14
477,SO52207,2,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
478,SO52207,3,3.7363,9.99,0.7992,0.2498,2007-08-07,2007-08-14
489,SO52207,4,41.5723,53.99,4.3192,1.3498,2007-08-07,2007-08-14
463,SO52207,5,9.1593,24.49,1.9592,0.6123,2007-08-07,2007-08-14
606,SO52208,1,343.6496,539.99,43.1992,13.4998,2007-08-07,2007-08-14
538,SO52208,2,8.0373,21.49,1.7192,0.5373,2007-08-07,2007-08-14
529,SO52208,3,1.4923,3.99,0.3192,0.0998,2007-08-07,2007-08-14
480,SO52208,4,0.8565,2.29,0.1832,0.0573,2007-08-07,2007-08-14
604,SO52209,1,343.6496,539.99,43.1992,13.4998,2007-08-07,2007-08-14
538,SO52209,2,8.0373,21.49,1.7192,0.5373,2007-08-07,2007-08-14
529,SO52209,3,1.4923,3.99,0.3192,0.0998,2007-08-07,2007-08-14
480,SO52209,4,0.8565,2.29,0.1832,0.0573,2007-08-07,2007-08-14
376,SO52210,1,1554.9479,2443.35,195.468,61.0838,2007-08-07,2007-08-14
479,SO52210,2,3.3623,8.99,0.7192,0.2248,2007-08-07,2007-08-14
477,SO52210,3,1.8663,4.99,0.3992,0.1248,2007-08-07,2007-08-14
480,SO52210,4,0.8565,2.29,0.1832,0.0573,2007-08-07,2007-08-14
376,SO52211,1,1554.9479,2443.35,195.468,61.0838,2007-08-08,2007-08-15
479,SO52211,2,3.3623,8.99,0.7192,0.2248,2007-08-08,2007-08-15
372,SO52212,1,1554.9479,2443.35,195.468,61.0838,2007-08-08,2007-08-15
359,SO52213,1,1251.9813,2294.99,183.5992,57.3748,2007-08-08,2007-08-15
537,SO52213,2,13.09,35,2.8,0.875,2007-08-08,2007-08-15
214,SO52213,3,13.0863,34.99,2.7992,0.8748,2007-08-08,2007-08-15
234,SO52213,4,38.4923,49.99,3.9992,1.2498,2007-08-08,2007-08-15
357,SO52214,1,1265.6195,2319.99,185.5992,57.9998,2007-08-08,2007-08-15
214,SO52214,2,13.0863,34.99,2.7992,0.8748,2007-08-08,2007-08-15
225,SO52215,1,6.9223,8.99,0.7192,0.2248,2007-08-08,2007-08-15
539,SO52216,1,9.3463,24.99,1.9992,0.6248,2007-08-08,2007-08-15
480,SO52216,2,0.8565,2.29,0.1832,0.0573,2007-08-08,2007-08-15
536,SO52217,1,11.2163,29.99,2.3992,0.7498,2007-08-08,2007-08-15
528,SO52217,2,1.8663,4.99,0.3992,0.1248,2007-08-08,2007-08-15
214,SO52217,3,13.0863,34.99,2.7992,0.8748,2007-08-08,2007-08-15
488,SO52217,4,41.5723,53.99,4.3192,1.3498,2007-08-08,2007-08-15
537,SO52218,1,13.09,35,2.8,0.875,2007-08-08,2007-08-15
528,SO52218,2,1.8663,4.99,0.3992,0.1248,2007-08-08,2007-08-15
530,SO52219,1,1.8663,4.99,0.3992,0.1248,2007-08-08,2007-08-15
465,SO52219,2,9.1593,24.49,1.9592,0.6123,2007-08-08,2007-08-15
214,SO52220,1,13.0863,34.99,2.7992,0.8748,2007-08-08,2007-08-15
225,SO52220,2,6.9223,8.99,0.7192,0.2248,2007-08-08,2007-08-15
491,SO52220,3,41.5723,53.99,4.3192,1.3498,2007-08-08,2007-08-15
489,SO52221,1,41.5723,53.99,4.3192,1.3498,2007-08-08,2007-08-15
